"sku","product","handle","pid","vid","variant","price","vendor","ptype"
"KRISTINA-18WG-P-150-NAT","KRISTINA","kristina-natural","10145707655458","51746780184866","18K White Gold / Prestige - VS1/F / 1.5 ct","19990.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-18WG-S-150-NAT","KRISTINA","kristina-natural","10145707655458","51746780217634","18K White Gold / Signature - SI1/H / 1.5 ct","16980.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-14RG-P-150-NAT","KRISTINA","kristina-natural","10145707655458","51746780250402","14K Rose Gold / Prestige - VS1/F / 1.5 ct","19810.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-14RG-S-150-NAT","KRISTINA","kristina-natural","10145707655458","51746780283170","14K Rose Gold / Signature - SI1/H / 1.5 ct","16790.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-18RG-P-150-NAT","KRISTINA","kristina-natural","10145707655458","51746780315938","18K Rose Gold / Prestige - VS1/F / 1.5 ct","19990.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-18RG-S-150-NAT","KRISTINA","kristina-natural","10145707655458","51746780348706","18K Rose Gold / Signature - SI1/H / 1.5 ct","16980.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-PT-P-150-NAT","KRISTINA","kristina-natural","10145707655458","51746780381474","Platinum / Prestige - VS1/F / 1.5 ct","20190.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-PT-S-150-NAT","KRISTINA","kristina-natural","10145707655458","51746780414242","Platinum / Signature - SI1/H / 1.5 ct","17170.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-14YG-P-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780447010","14K Yellow Gold / Prestige - VS1/F / 2 ct","35250.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-14YG-S-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780479778","14K Yellow Gold / Signature - SI1/H / 2 ct","27270.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-18YG-P-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780512546","18K Yellow Gold / Prestige - VS1/F / 2 ct","35430.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-18YG-S-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780545314","18K Yellow Gold / Signature - SI1/H / 2 ct","27450.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-14WG-P-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780578082","14K White Gold / Prestige - VS1/F / 2 ct","35250.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-14WG-S-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780610850","14K White Gold / Signature - SI1/H / 2 ct","27270.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-18WG-P-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780643618","18K White Gold / Prestige - VS1/F / 2 ct","35430.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-18WG-S-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780676386","18K White Gold / Signature - SI1/H / 2 ct","27450.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-14RG-P-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780709154","14K Rose Gold / Prestige - VS1/F / 2 ct","35250.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-14RG-S-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780741922","14K Rose Gold / Signature - SI1/H / 2 ct","27270.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-18RG-P-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780774690","18K Rose Gold / Prestige - VS1/F / 2 ct","35430.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-18RG-S-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780807458","18K Rose Gold / Signature - SI1/H / 2 ct","27450.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-PT-P-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780840226","Platinum / Prestige - VS1/F / 2 ct","35630.00","Orloff of Denmark","Engagement Ring"
"KRISTINA-PT-S-200-NAT","KRISTINA","kristina-natural","10145707655458","51746780872994","Platinum / Signature - SI1/H / 2 ct","27650.00","Orloff of Denmark","Engagement Ring"
"OOAK-BLSAP-001","BASALT STORM","basalt-storm","10142789140770","51726712308002","Default Title","2400.00","Orloff of Denmark","ONE OF A KIND"
,"EMERALD CROWN","emerald-crown","10142655643938","51726508359970","Default Title","2500.00","Orloff of Denmark","ONE OF A KIND"
"OOAK-ORGAR-003","MANDARIN FLAME","mandarin-flame","10142314594594","51725684932898","Default Title","2900.00","Orloff of Denmark","ONE OF A KIND"
"OOAK-INTRM-001","LAGOON FALLS","lagoon-falls","10141888774434","51723424039202","Default Title","3800.00","Orloff of Denmark","ONE OF A KIND"
"KATARINA-14YG-P-050-NAT","KATARINA","katarina-natural","10122597925154","51658711433506","14K Yellow Gold / Prestige - VS1/F / 0.5 ct","3050.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14YG-S-050-NAT","KATARINA","katarina-natural","10122597925154","51658711466274","14K Yellow Gold / Signature - SI1/H / 0.5 ct","2610.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18YG-P-050-NAT","KATARINA","katarina-natural","10122597925154","51658711499042","18K Yellow Gold / Prestige - VS1/F / 0.5 ct","3280.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18YG-S-050-NAT","KATARINA","katarina-natural","10122597925154","51658711531810","18K Yellow Gold / Signature - SI1/H / 0.5 ct","2850.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14WG-P-050-NAT","KATARINA","katarina-natural","10122597925154","51658711564578","14K White Gold / Prestige - VS1/F / 0.5 ct","3050.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14WG-S-050-NAT","KATARINA","katarina-natural","10122597925154","51658711597346","14K White Gold / Signature - SI1/H / 0.5 ct","2610.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18WG-P-050-NAT","KATARINA","katarina-natural","10122597925154","51658711630114","18K White Gold / Prestige - VS1/F / 0.5 ct","3280.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18WG-S-050-NAT","KATARINA","katarina-natural","10122597925154","51658711662882","18K White Gold / Signature - SI1/H / 0.5 ct","2850.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14RG-P-050-NAT","KATARINA","katarina-natural","10122597925154","51658711695650","14K Rose Gold / Prestige - VS1/F / 0.5 ct","3050.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14RG-S-050-NAT","KATARINA","katarina-natural","10122597925154","51658711728418","14K Rose Gold / Signature - SI1/H / 0.5 ct","2610.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18RG-P-050-NAT","KATARINA","katarina-natural","10122597925154","51658711761186","18K Rose Gold / Prestige - VS1/F / 0.5 ct","3280.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18RG-S-050-NAT","KATARINA","katarina-natural","10122597925154","51658711793954","18K Rose Gold / Signature - SI1/H / 0.5 ct","2850.00","Orloff of Denmark","Engagement Ring"
"KATARINA-PT-P-050-NAT","KATARINA","katarina-natural","10122597925154","51658711826722","Platinum / Prestige - VS1/F / 0.5 ct","3550.00","Orloff of Denmark","Engagement Ring"
"KATARINA-PT-S-050-NAT","KATARINA","katarina-natural","10122597925154","51658711859490","Platinum / Signature - SI1/H / 0.5 ct","3120.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14YG-P-075-NAT","KATARINA","katarina-natural","10122597925154","51658711892258","14K Yellow Gold / Prestige - VS1/F / 0.75 ct","5480.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14YG-S-075-NAT","KATARINA","katarina-natural","10122597925154","51658711925026","14K Yellow Gold / Signature - SI1/H / 0.75 ct","4400.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18YG-P-075-NAT","KATARINA","katarina-natural","10122597925154","51658711957794","18K Yellow Gold / Prestige - VS1/F / 0.75 ct","5710.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18YG-S-075-NAT","KATARINA","katarina-natural","10122597925154","51658711990562","18K Yellow Gold / Signature - SI1/H / 0.75 ct","4630.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14WG-P-075-NAT","KATARINA","katarina-natural","10122597925154","51658712023330","14K White Gold / Prestige - VS1/F / 0.75 ct","5480.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14WG-S-075-NAT","KATARINA","katarina-natural","10122597925154","51658712056098","14K White Gold / Signature - SI1/H / 0.75 ct","4400.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18WG-P-075-NAT","KATARINA","katarina-natural","10122597925154","51658712088866","18K White Gold / Prestige - VS1/F / 0.75 ct","5710.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18WG-S-075-NAT","KATARINA","katarina-natural","10122597925154","51658712121634","18K White Gold / Signature - SI1/H / 0.75 ct","4630.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14RG-P-075-NAT","KATARINA","katarina-natural","10122597925154","51658712154402","14K Rose Gold / Prestige - VS1/F / 0.75 ct","5480.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14RG-S-075-NAT","KATARINA","katarina-natural","10122597925154","51658712187170","14K Rose Gold / Signature - SI1/H / 0.75 ct","4400.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18RG-P-075-NAT","KATARINA","katarina-natural","10122597925154","51658712219938","18K Rose Gold / Prestige - VS1/F / 0.75 ct","5710.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18RG-S-075-NAT","KATARINA","katarina-natural","10122597925154","51658712252706","18K Rose Gold / Signature - SI1/H / 0.75 ct","4630.00","Orloff of Denmark","Engagement Ring"
"KATARINA-PT-P-075-NAT","KATARINA","katarina-natural","10122597925154","51658712285474","Platinum / Prestige - VS1/F / 0.75 ct","5980.00","Orloff of Denmark","Engagement Ring"
"KATARINA-PT-S-075-NAT","KATARINA","katarina-natural","10122597925154","51658712318242","Platinum / Signature - SI1/H / 0.75 ct","4900.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14YG-P-100-NAT","KATARINA","katarina-natural","10122597925154","51658712351010","14K Yellow Gold / Prestige - VS1/F / 1 ct","9840.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14YG-S-100-NAT","KATARINA","katarina-natural","10122597925154","51658712383778","14K Yellow Gold / Signature - SI1/H / 1 ct","7380.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18YG-P-100-NAT","KATARINA","katarina-natural","10122597925154","51658712416546","18K Yellow Gold / Prestige - VS1/F / 1 ct","10080.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18YG-S-100-NAT","KATARINA","katarina-natural","10122597925154","51658712449314","18K Yellow Gold / Signature - SI1/H / 1 ct","7610.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14WG-P-100-NAT","KATARINA","katarina-natural","10122597925154","51658712482082","14K White Gold / Prestige - VS1/F / 1 ct","9840.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14WG-S-100-NAT","KATARINA","katarina-natural","10122597925154","51658712514850","14K White Gold / Signature - SI1/H / 1 ct","7380.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18WG-P-100-NAT","KATARINA","katarina-natural","10122597925154","51658712547618","18K White Gold / Prestige - VS1/F / 1 ct","10080.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18WG-S-100-NAT","KATARINA","katarina-natural","10122597925154","51658712580386","18K White Gold / Signature - SI1/H / 1 ct","7610.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14RG-P-100-NAT","KATARINA","katarina-natural","10122597925154","51658712613154","14K Rose Gold / Prestige - VS1/F / 1 ct","9840.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14RG-S-100-NAT","KATARINA","katarina-natural","10122597925154","51658712645922","14K Rose Gold / Signature - SI1/H / 1 ct","7380.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18RG-P-100-NAT","KATARINA","katarina-natural","10122597925154","51658712678690","18K Rose Gold / Prestige - VS1/F / 1 ct","10080.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18RG-S-100-NAT","KATARINA","katarina-natural","10122597925154","51658712711458","18K Rose Gold / Signature - SI1/H / 1 ct","7610.00","Orloff of Denmark","Engagement Ring"
"KATARINA-PT-P-100-NAT","KATARINA","katarina-natural","10122597925154","51658712744226","Platinum / Prestige - VS1/F / 1 ct","10350.00","Orloff of Denmark","Engagement Ring"
"KATARINA-PT-S-100-NAT","KATARINA","katarina-natural","10122597925154","51658712776994","Platinum / Signature - SI1/H / 1 ct","7870.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14YG-P-150-NAT","KATARINA","katarina-natural","10122597925154","51658712809762","14K Yellow Gold / Prestige - VS1/F / 1.5 ct","20040.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14YG-S-150-NAT","KATARINA","katarina-natural","10122597925154","51658712842530","14K Yellow Gold / Signature - SI1/H / 1.5 ct","17030.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18YG-P-150-NAT","KATARINA","katarina-natural","10122597925154","51658712875298","18K Yellow Gold / Prestige - VS1/F / 1.5 ct","20290.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18YG-S-150-NAT","KATARINA","katarina-natural","10122597925154","51658712908066","18K Yellow Gold / Signature - SI1/H / 1.5 ct","17270.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14WG-P-150-NAT","KATARINA","katarina-natural","10122597925154","51658712940834","14K White Gold / Prestige - VS1/F / 1.5 ct","20040.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14WG-S-150-NAT","KATARINA","katarina-natural","10122597925154","51658712973602","14K White Gold / Signature - SI1/H / 1.5 ct","17030.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18WG-P-150-NAT","KATARINA","katarina-natural","10122597925154","51658713006370","18K White Gold / Prestige - VS1/F / 1.5 ct","20290.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18WG-S-150-NAT","KATARINA","katarina-natural","10122597925154","51658713039138","18K White Gold / Signature - SI1/H / 1.5 ct","17270.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14RG-P-150-NAT","KATARINA","katarina-natural","10122597925154","51658713071906","14K Rose Gold / Prestige - VS1/F / 1.5 ct","20040.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14RG-S-150-NAT","KATARINA","katarina-natural","10122597925154","51658713104674","14K Rose Gold / Signature - SI1/H / 1.5 ct","17030.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18RG-P-150-NAT","KATARINA","katarina-natural","10122597925154","51658713137442","18K Rose Gold / Prestige - VS1/F / 1.5 ct","20290.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18RG-S-150-NAT","KATARINA","katarina-natural","10122597925154","51658713170210","18K Rose Gold / Signature - SI1/H / 1.5 ct","17270.00","Orloff of Denmark","Engagement Ring"
"KATARINA-PT-P-150-NAT","KATARINA","katarina-natural","10122597925154","51658713202978","Platinum / Prestige - VS1/F / 1.5 ct","20550.00","Orloff of Denmark","Engagement Ring"
"KATARINA-PT-S-150-NAT","KATARINA","katarina-natural","10122597925154","51658713235746","Platinum / Signature - SI1/H / 1.5 ct","17540.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14YG-P-200-NAT","KATARINA","katarina-natural","10122597925154","51658713268514","14K Yellow Gold / Prestige - VS1/F / 2 ct","35490.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14YG-S-200-NAT","KATARINA","katarina-natural","10122597925154","51658713301282","14K Yellow Gold / Signature - SI1/H / 2 ct","27510.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18YG-P-200-NAT","KATARINA","katarina-natural","10122597925154","51658713334050","18K Yellow Gold / Prestige - VS1/F / 2 ct","35740.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18YG-S-200-NAT","KATARINA","katarina-natural","10122597925154","51658713366818","18K Yellow Gold / Signature - SI1/H / 2 ct","27750.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14WG-P-200-NAT","KATARINA","katarina-natural","10122597925154","51658713399586","14K White Gold / Prestige - VS1/F / 2 ct","35490.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14WG-S-200-NAT","KATARINA","katarina-natural","10122597925154","51658713432354","14K White Gold / Signature - SI1/H / 2 ct","27510.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18WG-P-200-NAT","KATARINA","katarina-natural","10122597925154","51658713465122","18K White Gold / Prestige - VS1/F / 2 ct","35740.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18WG-S-200-NAT","KATARINA","katarina-natural","10122597925154","51658713497890","18K White Gold / Signature - SI1/H / 2 ct","27750.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14RG-P-200-NAT","KATARINA","katarina-natural","10122597925154","51658713530658","14K Rose Gold / Prestige - VS1/F / 2 ct","35490.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14RG-S-200-NAT","KATARINA","katarina-natural","10122597925154","51658713563426","14K Rose Gold / Signature - SI1/H / 2 ct","27510.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18RG-P-200-NAT","KATARINA","katarina-natural","10122597925154","51658713596194","18K Rose Gold / Prestige - VS1/F / 2 ct","35740.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18RG-S-200-NAT","KATARINA","katarina-natural","10122597925154","51658713628962","18K Rose Gold / Signature - SI1/H / 2 ct","27750.00","Orloff of Denmark","Engagement Ring"
"KATARINA-PT-P-200-NAT","KATARINA","katarina-natural","10122597925154","51658713661730","Platinum / Prestige - VS1/F / 2 ct","36000.00","Orloff of Denmark","Engagement Ring"
"KATARINA-PT-S-200-NAT","KATARINA","katarina-natural","10122597925154","51658713694498","Platinum / Signature - SI1/H / 2 ct","28020.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14YG-P-050-LG","KATARINA","katarina-lab-grown","10122585506082","51658675159330","14K Yellow Gold / Prestige - VS1/F / 0.5 ct","1200.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14YG-S-050-LG","KATARINA","katarina-lab-grown","10122585506082","51658675192098","14K Yellow Gold / Signature - SI1/H / 0.5 ct","1040.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18YG-P-050-LG","KATARINA","katarina-lab-grown","10122585506082","51658675224866","18K Yellow Gold / Prestige - VS1/F / 0.5 ct","1440.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18YG-S-050-LG","KATARINA","katarina-lab-grown","10122585506082","51658675257634","18K Yellow Gold / Signature - SI1/H / 0.5 ct","1270.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14WG-P-050-LG","KATARINA","katarina-lab-grown","10122585506082","51658675290402","14K White Gold / Prestige - VS1/F / 0.5 ct","1200.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14WG-S-050-LG","KATARINA","katarina-lab-grown","10122585506082","51658675323170","14K White Gold / Signature - SI1/H / 0.5 ct","1040.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18WG-P-050-LG","KATARINA","katarina-lab-grown","10122585506082","51658675355938","18K White Gold / Prestige - VS1/F / 0.5 ct","1440.00","Orloff of Denmark","Engagement Ring"
"KATARINA-18WG-S-050-LG","KATARINA","katarina-lab-grown","10122585506082","51658675388706","18K White Gold / Signature - SI1/H / 0.5 ct","1270.00","Orloff of Denmark","Engagement Ring"
"KATARINA-14RG-P-050-LG","KATARINA","katarina-lab-grown","10122585506082","51658675421474","14K Rose Gold / Prestige - VS1/F / 0.5 ct","1200.00","Orloff of Denmark","Engagement Ring"
